2011.03.29,23:00,82.429,82.436,82.406,82.417,719
2011.03.29,23:30,82.418,82.453,82.395,82.423,1043
2011.03.30,0:00,82.424,82.467,82.423,82.454,809
2011.03.30,0:30,82.454,82.468,82.442,82.457,786
2011.03.30,1:00,82.458,82.473,82.457,82.466,402
2011.03.30,1:30,82.466,82.473,82.461,82.464,345
2011.03.30,2:00,82.461,82.464,82.363,82.365,665
2011.03.30,2:30,82.365,82.424,82.365,82.415,701
2011.03.30,3:00,82.416,82.433,82.389,82.416,830
2011.03.30,3:30,82.416,82.522,82.407,82.5,904
2011.03.30,4:00,82.499,82.506,82.419,82.444,1233
2011.03.30,4:30,82.444,82.471,82.412,82.457,1518
2011.03.30,5:00,82.455,82.511,82.438,82.509,1187
2011.03.30,5:30,82.508,82.775,82.481,82.775,2090
2011.03.30,6:00,82.776,82.822,82.725,82.75,1723
2011.03.30,6:30,82.751,82.865,82.718,82.837,1623
2011.03.30,7:00,82.837,82.925,82.83,82.896,1337
2011.03.30,7:30,82.895,82.98,82.884,82.977,1639
2011.03.30,8:00,82.978,83,82.865,82.918,1509
2011.03.30,8:30,82.91,82.983,82.89,82.97,1416
2011.03.30,9:00,82.969,82.969,82.809,82.822,1444
2011.03.30,9:30,82.823,82.928,82.82,82.919,1460
2011.03.30,10:00,82.919,82.943,82.856,82.879,1676
2011.03.30,10:30,82.878,83.038,82.861,83.027,1732
2011.03.30,11:00,83.026,83.134,82.987,83.081,1735
2011.03.30,11:30,83.082,83.11,82.998,82.998,1761
2011.03.30,12:00,82.999,83.076,82.944,83.057,1840
2011.03.30,12:30,83.057,83.084,83.026,83.048,1608
2011.03.30,13:00,83.046,83.153,83.039,83.143,1662
2011.03.30,13:30,83.145,83.18,83.091,83.107,1682
2011.03.30,14:00,83.105,83.137,83.042,83.127,1295
2011.03.30,14:30,83.128,83.138,83.054,83.119,1522
2011.03.30,15:00,83.119,83.139,83.082,83.112,1333
2011.03.30,15:30,83.111,83.141,83.061,83.134,1385
2011.03.30,16:00,83.134,83.141,82.941,83.015,2004
2011.03.30,16:30,83.014,83.107,83.001,83.007,1625
2011.03.30,17:00,83.005,83.1,82.984,83.012,1400
2011.03.30,17:30,83.011,83.036,82.958,83.016,1896
2011.03.30,18:00,83.017,83.087,83.016,83.078,1852
2011.03.30,18:30,83.079,83.086,82.982,83.053,1703
2011.03.30,19:00,83.051,83.054,82.936,82.978,1745
2011.03.30,19:30,82.978,83.003,82.945,82.977,1347
2011.03.30,20:00,82.976,82.989,82.848,82.854,1345
2011.03.30,20:30,82.855,82.878,82.762,82.795,1630
2011.03.30,21:00,82.79,82.862,82.764,82.841,1408
2011.03.30,21:30,82.843,82.898,82.805,82.806,982
2011.03.30,22:00,82.807,82.896,82.788,82.886,1164
2011.03.30,22:30,82.886,82.893,82.844,82.871,806
2011.03.30,23:00,82.869,82.922,82.865,82.905,722
2011.03.30,23:30,82.905,82.926,82.866,82.895,720
2011.03.31,0:00,82.894,82.894,82.849,82.862,645
2011.03.31,0:30,82.863,82.899,82.849,82.881,998
2011.03.31,1:00,82.88,82.88,82.855,82.855,551
2011.03.31,1:30,82.86,82.917,82.832,82.916,662
2011.03.31,2:00,82.918,83.173,82.903,83.162,3745
2011.03.31,2:30,83.163,83.2,83.129,83.13,1255
2011.03.31,3:00,83.131,83.167,82.989,83.059,1734
2011.03.31,3:30,83.057,83.15,82.993,83.051,2016
2011.03.31,4:00,83.052,83.101,82.913,82.961,1497
2011.03.31,4:30,82.962,82.984,82.838,82.898,1383
2011.03.31,5:00,82.897,82.934,82.826,82.826,1394
2011.03.31,5:30,82.824,82.851,82.783,82.83,1185
2011.03.31,6:00,82.828,82.834,82.806,82.815,828
2011.03.31,6:30,82.814,82.817,82.644,82.656,1457
2011.03.31,7:00,82.657,82.677,82.564,82.625,1637
2011.03.31,7:30,82.627,82.846,82.623,82.823,1511
2011.03.31,8:00,82.823,82.83,82.702,82.72,1323
2011.03.31,8:30,82.718,82.782,82.701,82.754,1412
2011.03.31,9:00,82.756,82.76,82.597,82.663,1892
2011.03.31,9:30,82.664,82.749,82.643,82.724,1668
2011.03.31,10:00,82.722,82.779,82.675,82.727,1627
2011.03.31,10:30,82.726,82.858,82.715,82.827,1738
2011.03.31,11:00,82.828,82.832,82.722,82.756,1514
2011.03.31,11:30,82.75,82.823,82.732,82.764,1612
2011.03.31,12:00,82.765,82.828,82.735,82.782,1424
2011.03.31,12:30,82.783,82.847,82.77,82.82,1338
2011.03.31,13:00,82.821,82.919,82.821,82.876,1306
2011.03.31,13:30,82.876,82.893,82.825,82.862,1411
2011.03.31,14:00,82.865,82.869,82.819,82.85,1088
2011.03.31,14:30,82.849,82.869,82.798,82.8,1109
2011.03.31,15:00,82.801,82.909,82.711,82.868,1621
2011.03.31,15:30,82.865,82.865,82.712,82.769,1879
2011.03.31,16:00,82.766,82.772,82.697,82.74,1755
2011.03.31,16:30,82.739,82.882,82.738,82.823,1750
